Since the F10.7 (3-month avg) of the requested date is not yet available, the value of F10.7 (daily) is used instead as the value of F10.7 (3-monthavg).
Year Mon Day DOY hour Heit(km) Lat  Lon Oden(cm-3) N2den(cm-3) O2den(cm-3) air(gm/cm3) T(K) exoT(K) Heden(cm-3)Arden(cm-3) Hden(cm-3) Nden(cm-3) F107 F107a apdaily  ap0-3 ap3-6 ap6-9 ap9-12 ap12-33 ap33-59
2023 12  1 335 12.00    0.0   56.0   44.0  9.999E-38  2.071E+19  5.554E+18 1.275E-03  273.8  1120  1.379E+14  2.475E+17  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00    2.0   56.0   44.0  9.999E-38  1.664E+19  4.463E+18 1.025E-03  264.2  1120  1.108E+14  1.989E+17  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00    4.0   56.0   44.0  9.999E-38  1.330E+19  3.566E+18 8.186E-04  254.1  1120  8.856E+13  1.589E+17  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00    6.0   56.0   44.0  9.999E-38  1.067E+19  2.861E+18 6.568E-04  240.3  1120  7.105E+13  1.275E+17  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00    8.0   56.0   44.0  9.999E-38  8.478E+18  2.273E+18 5.219E-04  225.6  1120  5.646E+13  1.013E+17  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   10.0   56.0   44.0  9.999E-38  6.510E+18  1.746E+18 4.007E-04  215.4  1120  4.335E+13  7.780E+16  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   12.0   56.0   44.0  9.999E-38  4.798E+18  1.287E+18 2.953E-04  212.4  1120  3.195E+13  5.734E+16  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   14.0   56.0   44.0  9.999E-38  3.473E+18  9.312E+17 2.138E-04  213.0  1120  2.313E+13  4.150E+16  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   16.0   56.0   44.0  9.999E-38  2.524E+18  6.770E+17 1.554E-04  212.9  1120  1.681E+13  3.017E+16  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   18.0   56.0   44.0  9.999E-38  1.850E+18  4.960E+17 1.139E-04  210.8  1120  1.232E+13  2.211E+16  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   20.0   56.0   44.0  9.999E-38  1.352E+18  3.626E+17 8.325E-05  208.4  1120  9.006E+12  1.616E+16  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   22.0   56.0   44.0  9.999E-38  9.806E+17  2.630E+17 6.036E-05  207.3  1120  6.530E+12  1.172E+16  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   24.0   56.0   44.0  9.999E-38  7.065E+17  1.895E+17 4.349E-05  207.3  1120  4.705E+12  8.444E+15  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   26.0   56.0   44.0  9.999E-38  5.074E+17  1.361E+17 3.124E-05  208.1  1120  3.379E+12  6.064E+15  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   28.0   56.0   44.0  9.999E-38  3.637E+17  9.754E+16 2.239E-05  209.9  1120  2.422E+12  4.347E+15  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   30.0   56.0   44.0  9.999E-38  2.602E+17  6.977E+16 1.602E-05  212.9  1120  1.733E+12  3.109E+15  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   32.0   56.0   44.0  9.999E-38  1.858E+17  4.984E+16 1.144E-05  217.5  1120  1.238E+12  2.221E+15  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   34.0   56.0   44.0  9.999E-38  1.331E+17  3.570E+16 8.195E-06  223.3  1120  8.866E+11  1.591E+15  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   36.0   56.0   44.0  9.999E-38  9.605E+16  2.576E+16 5.913E-06  229.6  1120  6.397E+11  1.148E+15  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   38.0   56.0   44.0  9.999E-38  6.993E+16  1.875E+16 4.305E-06  235.8  1120  4.657E+11  8.357E+14  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   40.0   56.0   44.0  9.999E-38  5.132E+16  1.376E+16 3.159E-06  242.2  1120  3.418E+11  6.134E+14  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   42.0   56.0   44.0  9.999E-38  3.797E+16  1.018E+16 2.337E-06  248.7  1120  2.528E+11  4.537E+14  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   44.0   56.0   44.0  9.999E-38  2.838E+16  7.609E+15 1.747E-06  254.5  1120  1.890E+11  3.391E+14  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   46.0   56.0   44.0  9.999E-38  2.149E+16  5.762E+15 1.323E-06  258.4  1120  1.431E+11  2.568E+14  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   48.0   56.0   44.0  9.999E-38  1.647E+16  4.416E+15 1.014E-06  260.0  1120  1.097E+11  1.968E+14  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   50.0   56.0   44.0  9.999E-38  1.271E+16  3.407E+15 7.821E-07  260.1  1120  8.461E+10  1.518E+14  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   52.0   56.0   44.0  4.444E+09  9.823E+15  2.634E+15 6.047E-07  259.6  1120  6.542E+10  1.174E+14  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   54.0   56.0   44.0  5.248E+09  7.610E+15  2.041E+15 4.685E-07  258.5  1120  5.068E+10  9.095E+13  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   56.0   56.0   44.0  6.012E+09  5.914E+15  1.586E+15 3.640E-07  256.3  1120  3.938E+10  7.068E+13  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   58.0   56.0   44.0  6.914E+09  4.605E+15  1.235E+15 2.835E-07  252.7  1120  3.067E+10  5.504E+13  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   60.0   56.0   44.0  7.928E+09  3.582E+15  9.606E+14 2.205E-07  248.6  1120  2.386E+10  4.281E+13  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   62.0   56.0   44.0  8.971E+09  2.777E+15  7.446E+14 1.709E-07  244.2  1120  1.849E+10  3.319E+13  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   64.0   56.0   44.0  9.981E+09  2.144E+15  5.750E+14 1.320E-07  239.7  1120  1.428E+10  2.563E+13  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
2023 12  1 335 12.00   66.0   56.0   44.0  1.091E+10  1.650E+15  4.425E+14 1.016E-07  234.9  1120  1.099E+10  1.972E+13  9.999E-38  9.999E-38  166.6  166.6   49.2   67.0  111.0   27.0   22.0    7.5    4.4
